date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:10:35	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226a165410-84f2%22	https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.1.0)
22:10:35	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%226a165410-33dc%22	https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.1.0)
22:10:35	16276/16276	---M--	200	added ('OK')	font/woff	etag:%226a165410-3f94%22	https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.1.0)
22:10:35	33736/33736	---M--	200	added ('OK')	application/octet-stream	etag:%226a165410-83c8%22	https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.1.0)
22:10:36	144714/144714	---M--	200	added ('OK')	image/svg+xml	etag:%226a165410-2354a%22	https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.1.0)
22:10:36	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226a165410-31916%22	https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.1.0)
22:10:36	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226a165410-31916%22	https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.1.0)
22:10:36	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%226a165410-13174%22	https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.1.0)
22:10:36	101652/101652	---M--	200	added ('OK')	font/woff	etag:%226a165410-18d14%22	https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.1.0)
22:10:37	202744/202744	---M--	200	added ('OK')	application/octet-stream	etag:%226a165410-317f8%22	https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.1.0)
22:10:37	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2027%20May%202026%2015:11:07%20GMT	https://rre-project.site/dermify/wp-content/plugins/gum-elementor-addon//css/owl.video.play.png	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/gum-elementor-addon/css/owl.video.play.png	(from https://rre-project.site/dermify/wp-content/plugins/gum-elementor-addon//css/owl.carousel.css?ver=7.0)
22:10:37	918991/918991	---M--	200	added ('OK')	image/svg+xml	etag:%226a165410-e05cf%22	https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.1.0)
22:10:38	125408/125408	---M--	200	added ('OK')	image/jpeg	etag:%2269c0a879-1e9e0%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/raul-guilherme-ANypK93WdEY-unsplash.jpg	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/raul-guilherme-ANypK93WdEY-unsplash.jpg	(from https://rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-130.css?ver=1779863084)
22:10:38	203139/203139	---M--	200	added ('OK')	image/jpeg	etag:%2269c0a87a-31983%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/wilhelm-gunkel-iKG7YXopoWQ-unsplash.jpg	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/wilhelm-gunkel-iKG7YXopoWQ-unsplash.jpg	(from https://rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-130.css?ver=1779863084)
22:10:38	142578/142578	---M--	200	added ('OK')	image/jpeg	etag:%2269c22121-22cf2%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/womanizer-toys-8oB43mw658c-unsplash.jpg	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/womanizer-toys-8oB43mw658c-unsplash.jpg	(from https://rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-130.css?ver=1779863084)
22:10:38	201/201	---M--	200	added ('OK')	image/png	etag:%226a0d18cf-c9%22	https://rre-project.site/dermify/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://rre-project.site/dermify/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.9.6)
22:10:38	160/160	---M--	200	added ('OK')	image/png	etag:%226a0d18cf-a0%22	https://rre-project.site/dermify/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	(from https://rre-project.site/dermify/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.9.6)
22:10:39	158/158	---M--	200	added ('OK')	image/png	etag:%226a0d18cf-9e%22	https://rre-project.site/dermify/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	(from https://rre-project.site/dermify/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.9.6)
22:10:39	148/148	---M--	200	added ('OK')	image/png	etag:%226a0d18cf-94%22	https://rre-project.site/dermify/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	(from https://rre-project.site/dermify/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.9.6)
22:10:39	257/257	---M--	200	added ('OK')	image/svg+xml	etag:%226a0d18cf-101%22	https://rre-project.site/dermify/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	(from https://rre-project.site/dermify/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.9.6)
22:10:40	464672/464672	---M--	200	added ('OK')	font/woff	etag:%226a0d18cf-71720%22	https://rre-project.site/dermify/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskit.woff?itek3h	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskitf60a.woff	(from https://rre-project.site/dermify/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/css/ekiticons.css?ver=3.9.6)
22:10:40	2169/2169	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20May%202026%2015:11:10%20GMT	https://rre-project.site/dermify/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frre-project.site%2Fdermify%2Fabout%2F	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/oembed/1.0/embed0513.json	(from https://rre-project.site/dermify/about/)
22:10:40	2316/2316	---MC-	200	added ('OK')	text/xml	date:Wed,%2027%20May%202026%2015:11:10%20GMT	https://rre-project.site/dermify/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frre-project.site%2Fdermify%2Fabout%2F&format=xml	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/oembed/1.0/embedc6c2	(from https://rre-project.site/dermify/about/)
22:10:40	151257/151257	---M--	200	added ('OK')	text/css	etag:%226a16fcf9-24ed9%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-422.css?ver=1779891449	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-4222eec.css	(from https://rre-project.site/dermify/about/)
22:10:41	90729/90729	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20May%202026%2015:11:11%20GMT	https://rre-project.site/dermify/wp-json/wp/v2/pages/422	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/wp/v2/pages/422.json	(from https://rre-project.site/dermify/about/)
22:10:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20May%202026%2015:11:11%20GMT	https://rre-project.site/dermify/?p=422	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/index9d87.html	(from https://rre-project.site/dermify/about/)
22:10:41	2184/2184	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20May%202026%2015:11:11%20GMT	https://rre-project.site/dermify/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frre-project.site%2Fdermify%2Fservices%2F	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/oembed/1.0/embeded62.json	(from https://rre-project.site/dermify/services/)
22:10:41	2331/2331	---MC-	200	added ('OK')	text/xml	date:Wed,%2027%20May%202026%2015:11:11%20GMT	https://rre-project.site/dermify/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frre-project.site%2Fdermify%2Fservices%2F&format=xml	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/oembed/1.0/embed1dc2	(from https://rre-project.site/dermify/services/)
22:10:41	91637/91637	---M--	200	added ('OK')	text/css	etag:%226a16fcfb-165f5%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-538.css?ver=1779891451	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-538e486.css	(from https://rre-project.site/dermify/services/)
22:10:42	70943/70943	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20May%202026%2015:11:12%20GMT	https://rre-project.site/dermify/wp-json/wp/v2/pages/538	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/wp/v2/pages/538.json	(from https://rre-project.site/dermify/services/)
22:10:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20May%202026%2015:11:12%20GMT	https://rre-project.site/dermify/?p=538	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/indexfdd5.html	(from https://rre-project.site/dermify/services/)
22:10:42	2219/2219	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20May%202026%2015:11:12%20GMT	https://rre-project.site/dermify/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frre-project.site%2Fdermify%2Fservice-details%2F	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/oembed/1.0/embed753f.json	(from https://rre-project.site/dermify/service-details/)
22:10:42	2366/2366	---MC-	200	added ('OK')	text/xml	date:Wed,%2027%20May%202026%2015:11:12%20GMT	https://rre-project.site/dermify/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frre-project.site%2Fdermify%2Fservice-details%2F&format=xml	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/oembed/1.0/embed3aa2	(from https://rre-project.site/dermify/service-details/)
22:10:42	342/342	---M--	200	added ('OK')	text/css	etag:%226a16540e-156%22	https://rre-project.site/dermify/wp-content/plugins/elementor/assets/css/widget-image-carousel.min.css?ver=4.1.0	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementor/assets/css/widget-image-carousel.minbfce.css	(from https://rre-project.site/dermify/service-details/)
22:10:42	59193/59193	---M--	200	added ('OK')	text/css	etag:%226a16fcfb-e739%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-539.css?ver=1779891451	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-539e486.css	(from https://rre-project.site/dermify/service-details/)
22:10:43	46185/46185	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20May%202026%2015:11:13%20GMT	https://rre-project.site/dermify/wp-json/wp/v2/pages/539	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/wp/v2/pages/539.json	(from https://rre-project.site/dermify/service-details/)
22:10:43	180296/180296	---M--	200	added ('OK')	image/jpeg	etag:%2269c0a87a-2c048%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/wilhelm-gunkel-iKG7YXopoWQ-unsplash-819x1024.jpg	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/wilhelm-gunkel-iKG7YXopoWQ-unsplash-819x1024.jpg	(from https://rre-project.site/dermify/service-details/)
22:10:43	129082/129082	---M--	200	added ('OK')	image/jpeg	etag:%2269c0a87a-1f83a%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/raul-guilherme-ANypK93WdEY-unsplash-819x1024.jpg	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/raul-guilherme-ANypK93WdEY-unsplash-819x1024.jpg	(from https://rre-project.site/dermify/service-details/)
22:10:43	45923/45923	---M--	200	added ('OK')	image/jpeg	etag:%2269c3aa45-b363%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/cropped-view-of-dermatologist-holding-magnifying-g-A6SL72N-768x512.jpg	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/cropped-view-of-dermatologist-holding-magnifying-g-A6SL72N-768x512.jpg	(from https://rre-project.site/dermify/service-details/)
22:10:43	43449/43449	---M--	200	added ('OK')	image/jpeg	etag:%2269c3aa44-a9b9%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/marking-dots-on-palm-for-filler-injection-to-treat-JGKPC3Y-768x512.jpg	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/marking-dots-on-palm-for-filler-injection-to-treat-JGKPC3Y-768x512.jpg	(from https://rre-project.site/dermify/service-details/)
22:10:44	40444/40444	---M--	200	added ('OK')	image/jpeg	etag:%2269c3aa43-9dfc%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/migraine-therapy-skin-marking-for-headache-relief-LCT2PQ6-768x512.jpg	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/migraine-therapy-skin-marking-for-headache-relief-LCT2PQ6-768x512.jpg	(from https://rre-project.site/dermify/service-details/)
22:10:44	53486/53486	---M--	200	added ('OK')	image/jpeg	etag:%2269c3aa41-d0ee%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/unrecognizable-doctor-examining-female-patient-EEVB3U4-768x512.jpg	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/unrecognizable-doctor-examining-female-patient-EEVB3U4-768x512.jpg	(from https://rre-project.site/dermify/service-details/)
22:10:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20May%202026%2015:11:14%20GMT	https://rre-project.site/dermify/?p=539	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/indexfded.html	(from https://rre-project.site/dermify/service-details/)
22:10:44	2199/2199	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20May%202026%2015:11:14%20GMT	https://rre-project.site/dermify/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frre-project.site%2Fdermify%2Fappointment%2F	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/oembed/1.0/embed4efc.json	(from https://rre-project.site/dermify/appointment/)
22:10:44	2346/2346	---MC-	200	added ('OK')	text/xml	date:Wed,%2027%20May%202026%2015:11:15%20GMT	https://rre-project.site/dermify/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frre-project.site%2Fdermify%2Fappointment%2F&format=xml	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/oembed/1.0/embed3727	(from https://rre-project.site/dermify/appointment/)
22:10:45	80710/80710	---M--	200	added ('OK')	text/css	etag:%226a16fd89-13b46%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-455.css?ver=1779891593	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-4559bae.css	(from https://rre-project.site/dermify/appointment/)
22:10:45	59597/59597	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20May%202026%2015:11:15%20GMT	https://rre-project.site/dermify/wp-json/wp/v2/pages/455	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/wp/v2/pages/455.json	(from https://rre-project.site/dermify/appointment/)
22:10:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20May%202026%2015:11:15%20GMT	https://rre-project.site/dermify/?p=455	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/index9e38.html	(from https://rre-project.site/dermify/appointment/)
22:10:45	2164/2164	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20May%202026%2015:11:15%20GMT	https://rre-project.site/dermify/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frre-project.site%2Fdermify%2Ffaqs%2F	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/oembed/1.0/embed3e62.json	(from https://rre-project.site/dermify/faqs/)
22:10:45	2311/2311	---MC-	200	added ('OK')	text/xml	date:Wed,%2027%20May%202026%2015:11:16%20GMT	https://rre-project.site/dermify/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frre-project.site%2Fdermify%2Ffaqs%2F&format=xml	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/oembed/1.0/embeddf6e	(from https://rre-project.site/dermify/faqs/)
22:10:46	42705/42705	---M--	200	added ('OK')	text/css	etag:%226a1702b3-a6d1%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-508.css?ver=1779892915	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-5083a0d.css	(from https://rre-project.site/dermify/faqs/)
22:10:46	47260/47260	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20May%202026%2015:11:16%20GMT	https://rre-project.site/dermify/wp-json/wp/v2/pages/508	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/wp/v2/pages/508.json	(from https://rre-project.site/dermify/faqs/)
22:10:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20May%202026%2015:11:16%20GMT	https://rre-project.site/dermify/?p=508	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/indexa5f2.html	(from https://rre-project.site/dermify/faqs/)
22:10:46	2179/2179	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20May%202026%2015:11:16%20GMT	https://rre-project.site/dermify/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frre-project.site%2Fdermify%2Fgallery%2F	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/oembed/1.0/embeddad6.json	(from https://rre-project.site/dermify/gallery/)
22:10:47	2326/2326	---MC-	200	added ('OK')	text/xml	date:Wed,%2027%20May%202026%2015:11:17%20GMT	https://rre-project.site/dermify/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frre-project.site%2Fdermify%2Fgallery%2F&format=xml	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-json/oembed/1.0/embeddd91	(from https://rre-project.site/dermify/gallery/)
22:10:47	198/198	---M--	200	added ('OK')	text/css	etag:%226a16540f-c6%22	https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow.min.css?ver=4.1.0	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow.minbfce.css	(from https://rre-project.site/dermify/gallery/)
22:10:47	12404/12404	---M--	200	added ('OK')	text/css	etag:%226a1702b4-3074%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-513.css?ver=1779892916	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-5138a41.css	(from https://rre-project.site/dermify/gallery/)
